Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
"50801444",06/07/2021 02:43:00 PM,06/08/2021 10:02:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10024",142 WEST   87 STREET,WEST   87 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,06/08/2021 10:02:00 AM,07 MANHATTAN,"1012170049",MANHATTAN,"991736","226256",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7876934401672,-73.9729665403048,"(40.78769344016719, -73.97296654030478)"
"50746614",06/02/2021 08:26:00 AM,06/04/2021 03:48:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10023",242 WEST   63 STREET,WEST   63 STREET,DEAD END,WEST END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/04/2021 03:48:00 PM,07 MANHATTAN,"1011540101",MANHATTAN,"987552","221218",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7738680182484,-73.9880782860629,"(40.77386801824843, -73.9880782860629)"
"50908549",06/17/2021 09:21:00 PM,06/22/2021 09:14:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10010",201 EAST   21 STREET,EAST   21 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,06/22/2021 09:14:00 AM,06 MANHATTAN,"1009020001",MANHATTAN,"988756","207936",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7374117787317,-73.9837402026454,"(40.73741177873174, -73.98374020264542)"
"50599737",05/18/2021 11:56:00 AM,05/25/2021 09:54:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10023",15 WEST   75 STREET,WEST   75 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/25/2021 09:54:00 AM,07 MANHATTAN,"1011280021",MANHATTAN,"991108","222897",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7784743880254,-73.9752378041077,"(40.77847438802535, -73.97523780410769)"
"50346932",04/22/2021 03:51:00 PM,04/26/2021 09:15:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10025",788 COLUMBUS AVENUE,COLUMBUS AVENUE,W 97 ST,W 100 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,04/26/2021 09:15:00 AM,07 MANHATTAN,"1018520020",MANHATTAN,"993574","228743",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7945178371134,-73.9663256987275,"(40.794517837113375, -73.96632569872749)"
"50783324",06/05/2021 11:10:00 AM,06/08/2021 09:36:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10003",342 EAST   19 STREET,EAST   19 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,06/08/2021 09:36:00 AM,06 MANHATTAN,"1009240044",MANHATTAN,"989541","206937",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7346693356741,-73.9809083339597,"(40.73466933567408, -73.98090833395968)"
"50163917",04/01/2021 06:46:00 PM,04/06/2021 07:52:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10011",220 WEST   24 STREET,WEST   24 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/06/2021 07:52:00 AM,04 MANHATTAN,"1007730056",MANHATTAN,"985359","210738",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7451036496048,-73.9959977370025,"(40.74510364960483, -73.99599773700251)"
"50176156",04/02/2021 09:40:00 PM,04/06/2021 08:01:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10035",10 PALADINO AVENUE,PALADINO AVENUE,1 AVE,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/06/2021 08:01:00 AM,11 MANHATTAN,"1018080001",MANHATTAN,"1003197","230937",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8005243754278,-73.9315653574528,"(40.80052437542785, -73.9315653574528)"
"50177494",04/02/2021 09:15:00 AM,04/06/2021 07:56:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10010",334 EAST   26 STREET,EAST   26 STREET,MOUNT CARMEL PL,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/06/2021 07:56:00 AM,06 MANHATTAN,"1009310021",MANHATTAN,"990363","208558",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7391180498423,-73.9779408151073,"(40.7391180498423, -73.97794081510735)"
"50179770",04/02/2021 11:59:00 PM,04/06/2021 08:08:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10032",516 WEST  159 STREET,WEST  159 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,04/06/2021 08:08:00 AM,12 MANHATTAN,"1021170028",MANHATTAN,"1000364","243269",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8343778654746,-73.9417682528721,"(40.834377865474586, -73.94176825287205)"
"50183745",04/03/2021 10:30:00 AM,04/06/2021 08:10:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10021",240 EAST   76 STREET,EAST   76 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/06/2021 08:10:00 AM,08 MANHATTAN,"1014307501",MANHATTAN,"995954","220508",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7719121225315,-73.9577445042823,"(40.77191212253146, -73.95774450428227)"
"50194372",04/05/2021 10:57:00 AM,04/06/2021 08:14:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10128",1067 PARK AVENUE,PARK AVENUE,E 87 ST,E 88 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/06/2021 08:14:00 AM,08 MANHATTAN,"1015160004",MANHATTAN,"996301","223869",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7811367159959,-73.9564856864374,"(40.781136715995856, -73.95648568643745)"
"50201013",04/05/2021 04:50:00 PM,04/06/2021 08:15:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10128",1067 PARK AVENUE,PARK AVENUE,E 87 ST,E 88 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/06/2021 08:15:00 AM,08 MANHATTAN,"1015160004",MANHATTAN,"996301","223869",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7811367159959,-73.9564856864374,"(40.781136715995856, -73.95648568643745)"
"50623217",05/20/2021 08:47:00 PM,05/25/2021 10:27:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10065",200 EAST   66 STREET,EAST   66 STREET,3 AVE,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/25/2021 10:27:00 AM,08 MANHATTAN,"1014207501",MANHATTAN,"994574","218197",PHONE,Unspecified,MANHATTAN,,,,,,,,40.765570748044,-73.9627303317263,"(40.76557074804397, -73.96273033172633)"
"50628338",05/20/2021 01:53:00 PM,05/26/2021 01:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10028",319 EAST   83 STREET,EAST   83 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/26/2021 01:00:00 PM,08 MANHATTAN,"1015460013",MANHATTAN,"997405","221872",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7756539044821,-73.9525032222878,"(40.77565390448207, -73.95250322228776)"
"50241652",04/10/2021 09:42:00 AM,04/14/2021 02:57:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10035",2253 3 AVENUE,3 AVENUE,E 122 ST,E 123 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,04/14/2021 02:57:00 PM,11 MANHATTAN,"1017870001",MANHATTAN,"1001695","231502",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8020782385026,-73.9369889592337,"(40.802078238502574, -73.93698895923369)"
"50780298",06/05/2021 05:57:00 PM,06/09/2021 09:30:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10016",30 EAST   37 STREET,EAST   37 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/09/2021 09:30:00 AM,06 MANHATTAN,"1008667502",MANHATTAN,"989456","212342",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.749504763643,-73.9812108585785,"(40.74950476364301, -73.98121085857849)"
"50596503",05/17/2021 05:45:00 PM,05/25/2021 12:23:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10031",509 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/25/2021 12:23:00 PM,09 MANHATTAN,"1019880098",MANHATTAN,"997317","237735",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8191936489414,-73.9527900830769,"(40.819193648941436, -73.9527900830769)"
"50597082",05/18/2021 07:43:00 PM,05/25/2021 12:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10039",2550 7 AVENUE,7 AVENUE,W 147 ST,W 148 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,05/25/2021 12:30:00 PM,10 MANHATTAN,"1020330034",MANHATTAN,"1001443","239233",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8232981677662,-73.9378793757986,"(40.82329816776616, -73.93787937579856)"
"50618884",05/19/2021 08:57:00 AM,05/25/2021 10:34:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10027",206 WEST  132 STREET,WEST  132 STREET,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/25/2021 10:34:00 AM,10 MANHATTAN,"1019370038",MANHATTAN,"999272","235713",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8136407185451,-73.9457313682487,"(40.81364071854511, -73.94573136824874)"
"50668612",05/24/2021 04:17:00 PM,05/27/2021 11:57:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10024",150 WEST   87 STREET,WEST   87 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/27/2021 11:57:00 AM,07 MANHATTAN,"1012170050",MANHATTAN,"991691","226281",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7877620964725,-73.9731290166998,"(40.787762096472505, -73.97312901669977)"
"50506054",05/08/2021 11:03:00 PM,05/12/2021 01:06:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10065",420 EAST   66 STREET,EAST   66 STREET,1 AVE,YORK AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/12/2021 01:06:00 PM,08 MANHATTAN,"1014600039",MANHATTAN,"995849","217518",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7637054876777,-73.9581287505604,"(40.76370548767771, -73.95812875056043)"
"50510862",05/08/2021 03:03:00 AM,05/12/2021 12:58:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10037",30 WEST  141 STREET,WEST  141 STREET,5 AVE,CHISUM PL,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,05/12/2021 12:58:00 PM,10 MANHATTAN,"1017370025",MANHATTAN,"1002129","236851",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8167588892371,-73.9354071125969,"(40.81675888923705, -73.9354071125969)"
"50477408",05/05/2021 04:49:00 PM,05/06/2021 03:55:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10031",509 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/06/2021 03:55:00 PM,09 MANHATTAN,"1019880098",MANHATTAN,"997323","237732",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8191854059098,-73.9527684114552,"(40.81918540590982, -73.95276841145517)"
"51082848",07/02/2021 10:28:00 PM,07/07/2021 11:50:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10021",115 EAST   72 STREET,EAST   72 STREET,PARK AVE,LEXINGTON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,07/07/2021 11:50:00 AM,08 MANHATTAN,"1014070006",MANHATTAN,"994472","220104",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7708050860071,-73.9630956516456,"(40.77080508600713, -73.96309565164559)"
"50533162",05/11/2021 01:21:00 PM,05/12/2021 02:38:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10282",400 CHAMBERS STREET,CHAMBERS STREET,NORTH END AVE,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,05/12/2021 02:38:00 PM,01 MANHATTAN,"1000167522",MANHATTAN,"980312","200781",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7177733189419,-74.0142059953432,"(40.717773318941944, -74.01420599534325)"
"50168847",04/01/2021 02:47:00 PM,04/05/2021 03:49:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10065",360 EAST   65 STREET,EAST   65 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/05/2021 03:49:00 PM,08 MANHATTAN,"1014390030",MANHATTAN,"995263","217545",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7637803451082,-73.9602441084039,"(40.76378034510823, -73.96024410840386)"
"50728163",05/31/2021 05:29:00 PM,06/02/2021 04:48:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10001",525 WEST   28 STREET,WEST   28 STREET,HIGH LINE,11 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,06/02/2021 04:48:00 PM,04 MANHATTAN,"1007000009",MANHATTAN,"983392","213014",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7513507248179,-74.0030967210801,"(40.751350724817925, -74.00309672108008)"
"50611660",05/19/2021 07:15:00 PM,05/25/2021 10:05:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10040",64 WADSWORTH TERRACE,WADSWORTH TERRACE,W 190 ST,FAIRVIEW AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/25/2021 10:05:00 AM,12 MANHATTAN,"1021700344",MANHATTAN,"1003373","251420",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8567439561076,-73.930871279117,"(40.856743956107586, -73.93087127911696)"
"50538767",05/12/2021 10:41:00 PM,05/13/2021 11:34:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10031",675 RIVERSIDE DRIVE,RIVERSIDE DRIVE,W 144 ST,W 145 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,05/13/2021 11:34:00 AM,09 MANHATTAN,"1021010055",MANHATTAN,"997479","240512",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8268154849691,-73.9521993165911,"(40.826815484969146, -73.9521993165911)"
"50514682",05/09/2021 09:39:00 PM,05/12/2021 02:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10032",800 RIVERSIDE DRIVE,RIVERSIDE DRIVE,W 157 ST,EDWARD M MORGAN PL,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,05/12/2021 02:30:00 PM,12 MANHATTAN,"1021340195",MANHATTAN,"999001","243483",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8349676153361,-73.9466933035993,"(40.834967615336076, -73.94669330359928)"
"50553555",05/13/2021 09:04:00 PM,05/14/2021 02:32:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10021",333 EAST   76 STREET,EAST   76 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/14/2021 02:32:00 PM,08 MANHATTAN,,MANHATTAN,"996555","220182",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.771016521556,-73.9555752832831,"(40.77101652155603, -73.95557528328312)"
"50536319",05/12/2021 07:52:00 PM,05/26/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10023",240 WEST   65 STREET,WEST   65 STREET,AMSTERDAM AVE,WEST END AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/26/2021 09:00:00 PM,07 MANHATTAN,"1011560020",MANHATTAN,"987665","221753",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7753364099905,-73.9876700330571,"(40.775336409990466, -73.9876700330571)"
"50409985",04/28/2021 02:48:00 PM,04/30/2021 10:06:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10021",240 EAST   76 STREET,EAST   76 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,04/30/2021 10:06:00 AM,08 MANHATTAN,"1014307501",MANHATTAN,"995954","220508",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7719121225315,-73.9577445042823,"(40.77191212253146, -73.95774450428227)"
"50301699",04/17/2021 10:30:00 AM,04/26/2021 04:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10031",3609 BROADWAY,BROADWAY,W 148 ST,W 149 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/26/2021 04:15:00 PM,09 MANHATTAN,"1020950033",MANHATTAN,"998406","241178",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8286420274815,-73.9488483593233,"(40.8286420274815, -73.94884835932334)"
"50501356",05/07/2021 07:01:00 PM,05/12/2021 12:53:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10025",203 WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/12/2021 12:53:00 PM,07 MANHATTAN,"1018790027",MANHATTAN,"993797","231195",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8012476712073,-73.9655168321098,"(40.801247671207335, -73.96551683210984)"
"50538906",05/12/2021 01:08:00 PM,05/18/2021 10:45:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10019",359 WEST   54 STREET,WEST   54 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/18/2021 10:45:00 AM,04 MANHATTAN,"1010450001",MANHATTAN,"988162","218160",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7654743552304,-73.9858776900907,"(40.76547435523037, -73.98587769009066)"
"50546443",05/13/2021 01:47:00 PM,05/25/2021 11:15:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10065",223 EAST   61 STREET,EAST   61 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,05/25/2021 11:15:00 AM,08 MANHATTAN,"1014160012",MANHATTAN,"993952","217086",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7625220443405,-73.9649773567239,"(40.76252204434054, -73.96497735672395)"
"50325765",04/20/2021 12:47:00 PM,04/21/2021 03:16:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10021",333 EAST   75 STREET,EAST   75 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/21/2021 03:16:00 PM,08 MANHATTAN,"1014507501",MANHATTAN,"996426","219951",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7703826654714,-73.956041430157,"(40.77038266547137, -73.95604143015696)"
"50585349",05/16/2021 10:40:00 PM,05/25/2021 10:22:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10026",200 WEST  111 STREET,WEST  111 STREET,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,05/25/2021 10:22:00 AM,10 MANHATTAN,"1018260036",MANHATTAN,"996612","230826",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8002313772593,-73.9553499087954,"(40.80023137725932, -73.95534990879541)"
"50204411",04/06/2021 11:11:00 PM,04/09/2021 01:21:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10039",700 LENOX AVENUE,LENOX AVENUE,W 145 ST,W 146 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,04/09/2021 01:21:00 PM,10 MANHATTAN,"1017440001",MANHATTAN,"1001924","238226",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8205332889419,-73.9361441109437,"(40.820533288941945, -73.93614411094367)"
"50205956",04/06/2021 06:50:00 PM,04/09/2021 01:19:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10023",15 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/09/2021 01:19:00 PM,07 MANHATTAN,"1011250024",MANHATTAN,"990592","222254",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7767099078158,-73.9771015332721,"(40.77670990781583, -73.97710153327209)"
"50220929",04/07/2021 10:28:00 AM,04/09/2021 01:24:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10022",246 EAST   51 STREET,EAST   51 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,04/09/2021 01:24:00 PM,06 MANHATTAN,"1013240030",MANHATTAN,"992771","214706",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7559907711653,-73.9692435909639,"(40.75599077116525, -73.96924359096387)"
"50224769",04/08/2021 06:59:00 PM,04/12/2021 01:14:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,"10128",133 EAST   95 STREET,EAST   95 STREET,PARK AVE,LEXINGTON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection researched this complaint and determined that it could be closed.,04/12/2021 01:14:00 PM,08 MANHATTAN,"1015240112",MANHATTAN,"997542","225439",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7854441687208,-73.9520015202228,"(40.78544416872075, -73.95200152022277)"
