Location Type,Incident Zip,City,Borough,Latitude,Longitude,num_calls
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7298190077629,-73.978921679257,"25"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.745210216669,-73.9724604884766,"22"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8442006764512,-73.9356515369972,"10"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7234140841545,-73.9883362442285,"21"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7270661703141,-73.9797740183612,"21"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7212489331633,-73.9945813820024,"14"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7267792204431,-73.9889850774765,"11"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8257271200195,-73.9488036276214,"23"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7170849426406,-73.9914433029872,"32"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7330679693113,-73.9982933016543,"30"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7278193599956,-73.9877654158862,"24"
Club/Bar/Restaurant,10128,NEW YORK,MANHATTAN,40.7808402109107,-73.949571138857,"70"
Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.8427081638128,-73.9367516943297,"728"
Club/Bar/Restaurant,10023,NEW YORK,MANHATTAN,40.7776133343382,-73.9792567840017,"15"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7563306337549,-73.9674747780125,"31"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7657348044371,-73.9836033275709,"228"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7592924284649,-73.9682457995388,"13"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7228244168823,-73.9944225156714,"54"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7193687009955,-73.9932178998333,"59"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7210091659663,-73.984079710178,"18"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7271272464858,-73.9841937020221,"11"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7438043044933,-73.9837386425188,"34"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.785912023512,-73.9726061530322,"61"
Club/Bar/Restaurant,10026,NEW YORK,MANHATTAN,40.8063543119982,-73.9539550986019,"17"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7766624372577,-73.9555462424682,"11"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7604566827095,-73.9837309672876,"14"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7163986661383,-74.0096496327318,"13"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7956499282256,-73.9367025013626,"26"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8546560245948,-73.9370403642827,"22"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8238229386433,-73.9442886382493,"21"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7352416674249,-74.006062043889,"38"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7381536561264,-74.0090249014229,"28"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7210013943032,-73.9878785027327,"24"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8573431559179,-73.9323130353164,"29"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7247594118762,-73.993311153821,"13"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.763910159255,-73.9886540445939,"68"
Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.8385360150951,-73.9415947569989,"40"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7188309018448,-73.9975505272073,"24"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7240937576456,-73.9807021137549,"25"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.7936599233483,-73.9706671869647,"106"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7339463022433,-74.0004835107672,"27"
Club/Bar/Restaurant,10018,NEW YORK,MANHATTAN,40.7566781801042,-73.9943511001152,"24"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8210343476525,-73.9572436209097,"21"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7244062902696,-73.9786095149869,"15"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7199886008503,-73.9880951389545,"22"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7605582746274,-73.9839908431067,"35"
Club/Bar/Restaurant,10021,NEW YORK,MANHATTAN,40.7683870653806,-73.9555878677318,"45"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7213368561406,-73.9970886614575,"51"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7338858885473,-74.0026340488069,"15"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7211661620672,-73.9886865745854,"44"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.7992404536739,-73.9628704013317,"21"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7318406303564,-73.9898610274223,"18"
Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.7540500420681,-73.9685262207075,"70"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7240303091075,-73.9788838248575,"22"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8519879204809,-73.9317690515046,"28"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7214103438241,-73.9876944402113,"30"
Club/Bar/Restaurant,10075,NEW YORK,MANHATTAN,40.7707660720235,-73.9538497342477,"103"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.761810826835,-73.9938705615607,"30"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7623245951809,-73.9764531002361,"132"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7596260852079,-73.9954734607261,"20"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7259313095431,-74.0084207343716,"32"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.731788464961,-73.9896914512527,"81"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8486270928207,-73.9342412100782,"14"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8632820546347,-73.9267828002469,"286"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7340066878311,-74.0000541243887,"70"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7360974803463,-73.987215418203,"70"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7207874018979,-73.9888561949954,"20"
Club/Bar/Restaurant,10005,NEW YORK,MANHATTAN,40.7061909347226,-74.0091648456491,"26"
Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.8433297546651,-73.9391437191348,"20"
Club/Bar/Restaurant,10027,NEW YORK,MANHATTAN,40.8046773764759,-73.9477325687325,"19"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7593404400474,-73.9919576664575,"21"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7286048875634,-74.0053145841306,"10"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7305831540785,-73.9862170304463,"24"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.726716318101,-73.9916910112681,"24"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7292472830475,-74.0000649446276,"68"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7214625799304,-73.9885241816619,"22"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8225929716483,-73.9495250451555,"13"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8571757800966,-73.9323999650772,"20"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7298303143392,-73.9807942622101,"11"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7228542719146,-73.9895701717694,"31"
Club/Bar/Restaurant,10007,NEW YORK,MANHATTAN,40.7140630209601,-74.0077086140302,"17"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8504481863979,-73.9366611984916,"10"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.7867059483663,-73.9757150254468,"10"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.714076554705,-73.9898420863185,"12"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7285472765619,-74.004647100096,"28"
Club/Bar/Restaurant,10075,NEW YORK,MANHATTAN,40.7724218791344,-73.9557079296367,"27"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7222342894696,-73.9943323736785,"27"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7387578550607,-74.0001948616934,"179"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7247781889171,-73.987949971639,"11"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7220578772019,-73.9857065078736,"42"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7204222805838,-73.9881708201884,"38"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7194259862865,-73.9887012999907,"10"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7437174655976,-74.0059725946337,"28"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7282756377018,-73.9993577791577,"37"
Club/Bar/Restaurant,10010,NEW YORK,MANHATTAN,40.7396439453799,-73.9896541498853,"22"
Club/Bar/Restaurant,10030,NEW YORK,MANHATTAN,40.8172264022973,-73.9422998918861,"46"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7229276769812,-73.9835453133438,"61"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7175761826516,-73.9905233521346,"18"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8458189022648,-73.9385739876556,"64"
Club/Bar/Restaurant,10021,NEW YORK,MANHATTAN,40.7706629979752,-73.9570196307557,"44"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7260299104521,-73.9890753978448,"20"
Club/Bar/Restaurant,10027,NEW YORK,MANHATTAN,40.8092101257427,-73.944448976981,"29"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7436844012008,-73.9735942876895,"17"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7975697868196,-73.9391024821749,"11"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.726392292507,-73.9898871115111,"18"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7328860062921,-73.9862418117382,"19"
Club/Bar/Restaurant,10023,NEW YORK,MANHATTAN,40.7763892289303,-73.979520738328,"13"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.7997602337393,-73.9662074673285,"14"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7189536047762,-73.9861148185936,"22"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.729329601632,-74.0023560496794,"23"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7385327204637,-74.0038719609378,"51"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7603887203993,-73.9893477110296,"11"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.862651831099,-73.9284682116247,"79"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.8655357589019,-73.9272684020271,"88"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.8000017219347,-73.9660448105813,"72"
Club/Bar/Restaurant,10001,NEW YORK,MANHATTAN,40.7455012070684,-73.9892598685464,"32"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.7887312456275,-73.9742625607508,"23"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7775746141321,-73.9510539800576,"143"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.7985626632353,-73.963361983107,"20"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.868958854806,-73.9158320777164,"65"
Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.8390628027235,-73.9412075974499,"140"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7440605128949,-74.0068098755938,"12"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7442032466635,-74.0066944071487,"119"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7605616733402,-73.9897230954111,"44"
Club/Bar/Restaurant,10023,NEW YORK,MANHATTAN,40.7769929964825,-73.9791053311187,"11"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7424424064156,-73.9805055353544,"100"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7276114014976,-74.0012699970967,"23"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7647889625035,-73.995902695109,"30"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7298636229069,-73.9831683615617,"26"
Club/Bar/Restaurant,10018,NEW YORK,MANHATTAN,40.7520027993493,-73.9832566086294,"24"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8304584219293,-73.9474991185293,"31"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7931872154848,-73.9405619259896,"18"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7225086302319,-73.9920486951996,"37"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7346593435927,-73.9882873675358,"20"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7194840889122,-73.9954040369325,"38"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8242738097366,-73.9520349357648,"38"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.8023463082102,-73.9681096770604,"69"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7604050003978,-73.9874742623528,"33"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7211442713072,-73.9893936671612,"16"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.8023726394089,-73.9643026177316,"10"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.8064515295668,-73.9650481597259,"42"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7601168237384,-73.9876728504346,"26"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7328750181971,-73.9861660411488,"88"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.7859732168541,-73.9762533479441,"20"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8251320156263,-73.9439731908162,"27"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7297000806814,-74.0044776016975,"11"
Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.839178043621,-73.9411352156551,"26"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7230840006448,-73.9826758187426,"49"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7633365886084,-73.9727490038476,"24"
Club/Bar/Restaurant,10128,NEW YORK,MANHATTAN,40.7810624679513,-73.9494193151193,"20"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7692957886554,-73.9949384932189,"17"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.731321755016,-73.988612687434,"12"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7260026046018,-74.0093118846068,"16"
Club/Bar/Restaurant,10128,NEW YORK,MANHATTAN,40.7800280285702,-73.9501675338124,"45"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7201039189149,-73.9884703025069,"10"
Club/Bar/Restaurant,10010,NEW YORK,MANHATTAN,40.7409369190927,-73.9921294953024,"36"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7436147836691,-73.9828220502719,"21"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7278765604893,-73.9841610526453,"13"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7564895465227,-73.9664893039893,"25"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7766798255095,-73.9510438059397,"18"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.798065981802,-73.9637234329846,"73"
Club/Bar/Restaurant,10026,NEW YORK,MANHATTAN,40.8022109401786,-73.9569667525507,"44"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7422589740993,-73.9834864079218,"14"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7206884087419,-73.9871137544876,"29"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7390843516363,-74.0054525455888,"16"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7575454180045,-73.9925642905589,"13"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7773815884464,-73.9489924444925,"22"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7575591407951,-73.9925498507532,"34"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7545359249605,-73.9687569930428,"12"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7293700770444,-73.987122899782,"69"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7582096599595,-73.9927807926297,"14"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7282219677141,-73.9812818029673,"208"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7330679686614,-73.9982500027533,"40"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.726993295457,-73.9888190781007,"23"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7289190734961,-73.9809027653522,"36"
Club/Bar/Restaurant,10026,NEW YORK,MANHATTAN,40.8031164564009,-73.9563196120988,"14"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7304466607431,-74.0043044630722,"10"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.7866565507837,-73.9757511549249,"12"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8575681384958,-73.9321718214575,"18"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7191570906903,-74.0103318474637,"32"
Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.7516050956222,-73.9708950412598,"23"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7669891366789,-73.9835019365314,"19"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7193215953019,-73.9878174807838,"71"
Club/Bar/Restaurant,10018,NEW YORK,MANHATTAN,40.7522883561818,-73.9839820027172,"17"
Club/Bar/Restaurant,10030,NEW YORK,MANHATTAN,40.8204329206229,-73.9436881087397,"18"
Club/Bar/Restaurant,10026,NEW YORK,MANHATTAN,40.8059724208594,-73.9530270288317,"19"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.75941200063,-73.9956142523597,"57"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7187291107868,-73.9922475567034,"166"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7655706021809,-73.9874408008357,"18"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8251381273337,-73.9513947701759,"12"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7195413413282,-73.9894949325155,"40"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7641240281187,-73.9865963513378,"14"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7990427509952,-73.9425901514959,"24"
Club/Bar/Restaurant,10026,NEW YORK,MANHATTAN,40.8045050098276,-73.955592665832,"31"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.8520373122934,-73.9317473126583,"17"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7326781795197,-74.0033015218851,"15"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8249899522638,-73.9514888223065,"12"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7226141986828,-73.9799160688437,"180"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.734212497362,-74.0032907729958,"32"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7270992220888,-73.9804378653633,"61"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7658022053278,-73.9765601711862,"10"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7290079302128,-73.9886527710664,"10"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7634847526416,-73.9889465181193,"33"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7976907071101,-73.9393913111841,"12"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7225268753831,-73.9830836304008,"32"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7742907091581,-73.9483088215593,"35"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7277102173977,-73.9992675858156,"59"
Club/Bar/Restaurant,10033,NEW YORK,MANHATTAN,40.848173434817,-73.9377802408373,"12"
Club/Bar/Restaurant,10024,NEW YORK,MANHATTAN,40.7829327540613,-73.9799484280765,"22"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7179823881881,-73.9902960265984,"40"
Club/Bar/Restaurant,10016,NEW YORK,MANHATTAN,40.7452718757697,-73.9784404150103,"87"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7203267798075,-73.9968938977754,"20"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8590302626055,-73.9308219066893,"19"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8213008377231,-73.9579299246889,"21"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7146585460371,-73.9910720682278,"12"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7213664846207,-73.9882391971564,"22"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7987624577748,-73.9419294332043,"25"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.722343132003,-73.9841767983695,"15"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8299617928272,-73.9478608600822,"44"
Club/Bar/Restaurant,10010,NEW YORK,MANHATTAN,40.7402615887334,-73.9905165168691,"16"
Club/Bar/Restaurant,10065,NEW YORK,MANHATTAN,40.7637551956527,-73.9589698270891,"11"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7176310736831,-73.9904728406451,"42"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.8656868218715,-73.9274345469882,"13"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7315060240006,-74.0066606581392,"17"
Club/Bar/Restaurant,10128,NEW YORK,MANHATTAN,40.7830370901895,-73.9521296386743,"12"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7293696852306,-73.9839983358804,"12"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7590710745399,-73.9623549552102,"10"
Club/Bar/Restaurant,10018,NEW YORK,MANHATTAN,40.7563788471673,-73.991766720291,"12"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7765419802553,-73.9496321634703,"27"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.733397177947,-74.0063397120739,"10"
Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.7771421840931,-73.9540619530958,"10"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7200138534942,-73.9961110772623,"13"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8635725012624,-73.9260124165124,"13"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7642812493807,-73.9985812964346,"10"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7157236599107,-73.9932218780341,"17"
Club/Bar/Restaurant,10002,NEW YORK,MANHATTAN,40.7157509050653,-73.9903793194833,"10"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7273506542739,-74.000739626097,"14"
Club/Bar/Restaurant,10036,NEW YORK,MANHATTAN,40.7569822609356,-73.9870814664275,"15"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.8657971824047,-73.9199974565987,"15"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7264365137437,-74.0056571600602,"15"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7658371700318,-73.9909352471194,"37"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7252240839905,-73.9778480030747,"29"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7290990660992,-74.0001912254227,"17"
Club/Bar/Restaurant,10001,NEW YORK,MANHATTAN,40.7471564606843,-73.9912698173802,"13"
Club/Bar/Restaurant,10014,NEW YORK,MANHATTAN,40.7312809520098,-74.0066967170919,"217"
Club/Bar/Restaurant,10013,NEW YORK,MANHATTAN,40.7196186725453,-73.9994516579305,"69"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7289872390372,-73.9783410509884,"53"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7391174129811,-74.0010464851121,"90"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7327825125202,-73.9981417634615,"12"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7297154875225,-73.9837348644427,"11"
Club/Bar/Restaurant,10011,NEW YORK,MANHATTAN,40.7391009448234,-74.0010067906004,"38"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7559354645614,-73.9677384630578,"56"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.8611187535641,-73.92603322229,"32"
Club/Bar/Restaurant,10022,NEW YORK,MANHATTAN,40.7580051285627,-73.9681922693332,"12"
Club/Bar/Restaurant,10029,NEW YORK,MANHATTAN,40.7989493438091,-73.9424168650029,"72"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7283250438295,-73.9994588022597,"35"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7270646566704,-73.9887938107106,"12"
Club/Bar/Restaurant,10031,NEW YORK,MANHATTAN,40.8244038977788,-73.9482012421182,"18"
Club/Bar/Restaurant,10040,NEW YORK,MANHATTAN,40.864525298774,-73.9266187395532,"31"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7286022654358,-74.000064943999,"41"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.8663149512038,-73.9185976455999,"17"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.8660603770101,-73.9278752253558,"11"
Club/Bar/Restaurant,10025,NEW YORK,MANHATTAN,40.8027716088137,-73.9676362986291,"50"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7223650974929,-73.9842309080894,"13"
Club/Bar/Restaurant,10003,NEW YORK,MANHATTAN,40.7300266467463,-73.9941837797656,"11"
Club/Bar/Restaurant,10012,NEW YORK,MANHATTAN,40.7283771928769,-74.0007721093803,"26"
Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7241785107656,-73.9788007994066,"24"
Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.7640910819475,-73.9865169396737,"15"
Club/Bar/Restaurant,10034,NEW YORK,MANHATTAN,40.872899181749,-73.9181809961103,"22"
