Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
"50183279",04/03/2021 10:33:00 PM,04/06/2021 10:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10009",209 EAST    7 STREET,EAST    7 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/06/2021 10:30:00 PM,03 MANHATTAN,"1003900050",MANHATTAN,"989803","203253",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7245574959473,-73.9799659921344,"(40.72455749594734, -73.97996599213444)"
"50199861",04/05/2021 07:08:00 PM,04/06/2021 06:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10009",,,,,1 AVENUE,EAST 14 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/06/2021 06:30:00 PM,03 MANHATTAN,,MANHATTAN,"989085","205728",PHONE,Unspecified,MANHATTAN,,,,,,,,40.7313511888826,-73.9825546005117,"(40.731351188882584, -73.98255460051172)"
"50199963",04/05/2021 06:34:00 PM,04/06/2021 09:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",601 WEST  190 STREET,WEST  190 STREET,ST NICHOLAS AVE,WADSWORTH AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/06/2021 09:15:00 PM,12 MANHATTAN,"1021690053",MANHATTAN,"1003663","250782",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.854992204324,-73.9298247912124,"(40.854992204324, -73.92982479121241)"
"50554806",05/13/2021 04:01:00 PM,05/18/2021 01:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10003",7 RUTHERFORD PLACE,RUTHERFORD PLACE,E 17 ST,E 16 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/18/2021 01:00:00 PM,06 MANHATTAN,"1008970053",MANHATTAN,"988485","206731",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7341044850892,-73.9847188584279,"(40.734104485089205, -73.98471885842787)"
"50609346",05/19/2021 09:13:00 PM,05/24/2021 08:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10009",201 EAST    2 STREET,EAST    2 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/24/2021 08:15:00 PM,03 MANHATTAN,"1003970033",MANHATTAN,"988725","202389",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7221866362095,-73.9838557544369,"(40.722186636209535, -73.98385575443686)"
"50774866",06/04/2021 05:23:00 PM,06/08/2021 05:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10004",63 WHITEHALL STREET,WHITEHALL STREET,PEARL ST,STATE ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/08/2021 05:45:00 PM,01 MANHATTAN,"1000047501",MANHATTAN,"980717","195062",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7020761917531,-74.0127419918174,"(40.70207619175312, -74.01274199181745)"
"50536334",05/12/2021 03:16:00 PM,05/18/2021 12:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10036",1540 BROADWAY,BROADWAY,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/18/2021 12:00:00 PM,05 MANHATTAN,"1009987501",MANHATTAN,"988403","215381",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7578466045364,-73.9850093975464,"(40.75784660453637, -73.98500939754636)"
"50789094",06/06/2021 07:16:00 PM,06/08/2021 10:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10019",1 CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,GRAND ARMY PLZA,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/08/2021 10:15:00 PM,05 MANHATTAN,"1012747504",MANHATTAN,"991528","217841",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.764596652421,-73.9737267847317,"(40.764596652420956, -73.97372678473167)"
"50570481",05/15/2021 06:06:00 PM,05/22/2021 01:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10024",,,,,CENTRAL PARK WEST,WEST 85 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/22/2021 01:45:00 PM,07 MANHATTAN,,MANHATTAN,"992604","225133",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7846103274378,-73.969833413612,"(40.78461032743777, -73.96983341361204)"
"50630876",05/21/2021 08:38:00 PM,05/25/2021 05:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",360 CABRINI BOULEVARD,CABRINI BOULEVARD,W 187 ST,W 190 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/25/2021 05:45:00 PM,12 MANHATTAN,"1021790489",MANHATTAN,"1001703","251500",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8569669914297,-73.936908037933,"(40.856966991429736, -73.93690803793301)"
"50632258",05/21/2021 07:18:00 PM,05/25/2021 12:15:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10029",281 PLEASANT AVENUE,PLEASANT AVENUE,E 115 ST,E 116 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/25/2021 12:15:00 AM,11 MANHATTAN,"1017090021",MANHATTAN,"1002640","228735",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7944816628616,-73.9335832145021,"(40.79448166286159, -73.93358321450214)"
"50451360",05/02/2021 03:30:00 PM,05/09/2021 12:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10027",,,,,ADAM CLAYTON POWELL JR BOULEVARD,WEST 125 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/09/2021 12:45:00 PM,10 MANHATTAN,,MANHATTAN,"998555","234012",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8089731373981,-73.9483252342554,"(40.8089731373981, -73.94832523425542)"
"50503179",05/07/2021 03:55:00 PM,05/11/2021 08:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",720 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,W 190 ST,CABRINI BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,05/11/2021 08:00:00 AM,12 MANHATTAN,"1021800614",MANHATTAN,"1002241","251856",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8579430246043,-73.9349622326511,"(40.857943024604346, -73.93496223265109)"
"50360959",04/24/2021 05:04:00 PM,04/29/2021 08:19:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10031",644 RIVERSIDE DRIVE,RIVERSIDE DRIVE,W 141 ST,W 142 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/29/2021 08:19:00 AM,09 MANHATTAN,"1020880114",MANHATTAN,"997011","239894",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8251199396662,-73.9538915280206,"(40.825119939666216, -73.9538915280206)"
"50370002",04/25/2021 05:03:00 PM,04/28/2021 07:10:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",730 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,W 190 ST,CABRINI BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,04/28/2021 07:10:00 AM,12 MANHATTAN,"1021800628",MANHATTAN,"1002304","251970",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8582557917352,-73.9347341796255,"(40.85825579173524, -73.93473417962548)"
"50598364",05/18/2021 06:22:00 PM,05/19/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10036",1515 BROADWAY,BROADWAY,W 44 ST,W 45 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/19/2021 09:00:00 PM,05 MANHATTAN,"1010160036",MANHATTAN,"988183","215304",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7576353598038,-73.9858035510615,"(40.75763535980379, -73.98580355106148)"
"50567857",05/15/2021 10:48:00 PM,05/17/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10001",15 HUDSON YARDS,HUDSON YARDS,HIGH LINE,W 33 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/17/2021 09:00:00 PM,04 MANHATTAN,"1007027502",MANHATTAN,"983396","214074",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.754260156569,-74.0030824187758,"(40.75426015656901, -74.00308241877582)"
"50569227",05/15/2021 11:07:00 PM,05/18/2021 12:00:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10028",430 EAST   86 STREET,EAST   86 STREET,1 AVE,YORK AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/18/2021 12:00:00 AM,08 MANHATTAN,"1015650035",MANHATTAN,"998611","222127",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7763519352395,-73.9481483556669,"(40.77635193523949, -73.9481483556669)"
"50207480",04/06/2021 02:51:00 PM,04/09/2021 03:40:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10028",93 EAST END AVENUE,EAST END AVENUE,E 83 ST,E 84 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/09/2021 03:40:00 PM,08 MANHATTAN,"1015900042",MANHATTAN,"999248","221066",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7734387112983,-73.9458507801977,"(40.77343871129834, -73.94585078019766)"
"50624589",05/20/2021 06:54:00 PM,05/25/2021 11:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",,,,,WEST 190 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/25/2021 11:15:00 PM,12 MANHATTAN,,MANHATTAN,"1003713","250751",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8549070085149,-73.9296441384703,"(40.85490700851485, -73.92964413847032)"
"50630915",05/21/2021 07:27:00 PM,05/25/2021 11:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10012",497 BROADWAY,BROADWAY,BROOME ST,SPRING ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/25/2021 11:45:00 PM,02 MANHATTAN,"1004840024",MANHATTAN,"984374","202380",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7221630643804,-73.9995526512334,"(40.72216306438037, -73.99955265123342)"
"50651549",05/22/2021 08:02:00 PM,05/26/2021 12:30:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10013",,,,,BROADWAY,CANAL STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/26/2021 12:30:00 AM,01 MANHATTAN,,MANHATTAN,"983728","201372",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7193963329473,-74.0018831158253,"(40.71939633294734, -74.00188311582531)"
"50351299",04/23/2021 08:17:00 PM,05/04/2021 04:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",720 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,W 190 ST,CABRINI BLVD,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/04/2021 04:15:00 PM,12 MANHATTAN,"1021800614",MANHATTAN,"1002241","251856",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8579430246043,-73.9349622326511,"(40.857943024604346, -73.93496223265109)"
"50238277",04/09/2021 05:15:00 PM,04/14/2021 05:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10032",173 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,W 165 ST,W 168 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/14/2021 05:45:00 PM,12 MANHATTAN,"1021390001",MANHATTAN,"1000096","245700",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8410507387996,-73.9427309905076,"(40.841050738799595, -73.94273099050761)"
"50488178",05/06/2021 07:46:00 PM,05/10/2021 09:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10013",487 BROADWAY,BROADWAY,GRAND ST,BROOME ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/10/2021 09:15:00 PM,02 MANHATTAN,"1004740029",MANHATTAN,"984255","202195",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7216552849415,-73.9999819618807,"(40.72165528494151, -73.9999819618807)"
"50592653",05/17/2021 09:53:00 PM,05/18/2021 08:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10128",301 EAST   87 STREET,EAST   87 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/18/2021 08:45:00 PM,08 MANHATTAN,"1015500001",MANHATTAN,"997852","222876",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7784089431772,-73.9508872746198,"(40.77840894317721, -73.95088727461982)"
"50339205",04/21/2021 05:36:00 PM,04/26/2021 07:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10040",,,,,WEST  190 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/26/2021 07:30:00 PM,12 MANHATTAN,,MANHATTAN,"1003713","250751",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8549070085149,-73.9296441384703,"(40.85490700851485, -73.92964413847032)"
"50799864",06/07/2021 07:34:00 PM,06/08/2021 08:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10001",240 11 AVENUE,11 AVENUE,W 25 ST,W 26 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/08/2021 08:15:00 PM,04 MANHATTAN,"1006970001",MANHATTAN,"982667","212761",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7506562036868,-74.0057133547373,"(40.750656203686816, -74.00571335473727)"
"50809080",06/07/2021 02:16:00 AM,06/08/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10034",,,,,ACADEMY STREET,COOPER STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/08/2021 09:00:00 PM,12 MANHATTAN,,MANHATTAN,"1004852","255206",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8671320529287,-73.9255131302347,"(40.86713205292871, -73.92551313023468)"
"50822760",06/09/2021 07:50:00 PM,06/10/2021 04:36:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10012",491 BROADWAY,BROADWAY,BROOME ST,SPRING ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/10/2021 04:36:00 PM,02 MANHATTAN,"1004840026",MANHATTAN,"984342","202330",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7220258268538,-73.9996680967599,"(40.72202582685381, -73.99966809675988)"
"50999651",06/25/2021 05:52:00 PM,06/28/2021 09:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10003",857 BROADWAY,BROADWAY,E 17 ST,E 18 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/28/2021 09:00:00 PM,05 MANHATTAN,"1008460019",MANHATTAN,"986936","207871",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7372341098069,-73.990307656663,"(40.73723410980686, -73.99030765666296)"
"50323502",04/20/2021 02:40:00 PM,04/27/2021 11:30:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10035",2290 2 AVENUE,2 AVENUE,E 117 ST,E 118 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/27/2021 11:30:00 AM,11 MANHATTAN,"1016890052",MANHATTAN,"1001686","230021",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7980133167413,-73.9370253127761,"(40.79801331674126, -73.93702531277611)"
"50185016",04/03/2021 02:42:00 PM,04/10/2021 02:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10023",1 WEST   67 STREET,WEST   67 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/10/2021 02:00:00 PM,07 MANHATTAN,"1011200023",MANHATTAN,"990149","220982",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7732189084549,-73.9787021485462,"(40.77321890845486, -73.97870214854622)"
"50191850",04/04/2021 01:42:00 PM,04/11/2021 03:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10025",744 COLUMBUS AVENUE,COLUMBUS AVENUE,W 96 ST,W 97 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/11/2021 03:45:00 PM,07 MANHATTAN,"1018517501",MANHATTAN,"993296","228243",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7931457613551,-73.9673303892391,"(40.79314576135514, -73.96733038923911)"
"50207581",04/06/2021 04:48:00 PM,04/12/2021 02:15:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10029",462 EAST  115 STREET,EAST  115 STREET,1 AVE,PLEASANT AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/12/2021 02:15:00 PM,11 MANHATTAN,"1017080028",MANHATTAN,"1002366","228833",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7947512122215,-73.9345725201503,"(40.79475121222147, -73.93457252015027)"
"50233186",04/09/2021 07:33:00 PM,04/09/2021 10:00:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10035",315 PLEASANT AVENUE,PLEASANT AVENUE,E 116 ST,E 117 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/09/2021 10:00:00 PM,11 MANHATTAN,"1017100029",MANHATTAN,"1002850","229116",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7955269648253,-73.9328237297186,"(40.79552696482531, -73.93282372971856)"
"50424533",04/30/2021 05:41:00 PM,05/05/2021 05:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10033",FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,GUADALUPE RODRIGUEZ WAY,WEST  174 STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 05:45:00 PM,12 MANHATTAN,,MANHATTAN,"1000745","247397",PHONE,Unspecified,MANHATTAN,,,,,,,,40.8457073175212,-73.9403812668915,"(40.84570731752123, -73.94038126689149)"
"50426794",04/30/2021 07:19:00 PM,05/05/2021 12:30:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,"10019",404 WEST   49 STREET,WEST   49 STREET,9 AVE,10 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/05/2021 12:30:00 AM,04 MANHATTAN,"1010580036",MANHATTAN,"987041","217281",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7630621520243,-73.9899248621256,"(40.76306215202432, -73.98992486212563)"
